906930	838960	798180	972750	888200	1013820	920010	977160	911270	761780	849250	849950
916980	941950	845610	901020	602900	367370	175020	180580	190840	162260	135930	911210
895070	893780	801200	788100	541790	298320	181590	163590	180320	174420	134920	956750
1008678	1036145	930171	991122	663190	404107	192522	198638	209924	178486	149523	1002331
907530	848460	852960	792850	833350	857490	800430	535100	419430	434510	311790	926710
923320	869050	808290	757900	799280	693800	731750	711950	482950	435520	303490	810800
998283	933306	938256	872135	916685	943239	880473	588610	461373	477961	342969	1019381
924420	847560	746050	763440	747350	735250	690840	676770	560440	414500	186050	862720
